2011010412,5,-1.025382163843341
2011011235,5,0.21356327780705686
2011011239,5,-1.8152694721945466
2011011254,5,-1.0538912299462657
2011011268,5,-3.327001078920548
2011012703,5,-0.6548896051289064
2012011297,5,0.1320205382762918
2012012731,5,-1.3952797033821764
2013010773,5,-0.22847598654729934
2013010775,5,-1.7493561134945117
2013011103,5,-3.670919446593547
2013011392,5,-2.391793844389671
2013011395,5,-0.8002365572025446
2013011400,5,-0.7569021310703207
2013011429,5,-3.0924869319382795
2013011437,5,-15.070391304347824
2013012946,5,-3.3642988126087574
2013012949,5,-2.889075882947922
2013013014,5,-0.3350179521605164
2014010219,5,-3.4360862746164424
2014010728,5,-2.4061409437951484
2014011004,5,-1.1337509505014647
2014012173,5,-1.6169662960174604
2014012337,5,-0.5734729428583903
2014012991,5,-1.1535349882678303
2014013072,5,-3.4946563819518035
2014013076,5,-0.66950347250054
2014013409,5,-1.5457256264510137
2014620840,5,-0.7235896147013949
2011010412,7,-3.3713761275044565
2011011235,7,0.16803463801436344
2011011239,7,-9.115379572118703
2011011254,7,-1.074870245394824
2011011268,7,-0.6451397542751925
2011012703,7,-1.3524987345213562
2012011297,7,-0.6944685879945314
2012012731,7,-0.5336678283112455
2013010773,7,-0.4045230062673978
2013010775,7,0.11029010875330986
2013011103,7,-2.713893971381656
2013011392,7,-0.3274384076842949
2013011395,7,-1.9930300294275012
2013011400,7,-0.669709248342016
2013011429,7,-3.8071876493072145
2013011437,7,-0.9511688575900967
2013012946,7,-4.969531383718442
2013012949,7,-2.811251629726206
2013013014,7,-1.5505748329343128
2014010219,7,-8.787344952523739
2014010728,7,-6.2496190394699855
2014011004,7,-2.889935279374908
2014012173,7,-3.0899317556300336
2014012337,7,-0.7537752556494772
2014012991,7,-1.3489121096017647
2014013072,7,-0.5100139496657383
2014013076,7,-3.483547681315089
2014013409,7,-1.371254658385093
2014620840,7,0.05079799353057604
2011010412,8,-0.3171805753634446
2011011235,8,0.2508299185363406
2011011239,8,-0.010165522462788207
2011011254,8,0.0904287694429465
2011011268,8,-1.1138801071538698
2011012703,8,-0.1274782650547585
2012011297,8,-0.4715755420710176
2012012731,8,0.20328573444247794
2013010773,8,-0.295784047034047
2013010775,8,-0.3507568872224999
2013011103,8,-0.2526724695757554
2013011392,8,-0.4053784236618012
2013011395,8,-0.5131964984528576
2013011400,8,0.2337116150271317
2013011429,8,-1.266833554920653
2013011437,8,-0.10251704159924835
2013012946,8,-1.161701826628656
2013012949,8,-1.0221766851084402
2013013014,8,-0.034567696141357684
2014010219,8,-0.7934026378001743
2014010728,8,-2.678187237026648
2014011004,8,-2.21209593837535
2014012173,8,-0.16364743079057198
2014012337,8,-0.35921579426854416
2014012991,8,-0.9232247967595362
2014013072,8,-3.592608695652174
2014013076,8,-1.0432411426108903
2014013409,8,-1.791307590825431
2014620840,8,0.18477642356613844
2011010412,9,-0.6934860517905392
2011011235,9,0.08486704996134575
2011011239,9,-1.7986033689682204
2011011254,9,-1.896518154639646
2011011268,9,-0.20540316683111948
2011012703,9,-2.0411795129392942
2012011297,9,-0.3173432506689194
2012012731,9,-0.2537497004714228
2013010773,9,0.3566733643569314
2013010775,9,-1.140826224339429
2013011103,9,-0.4337163251041273
2013011392,9,-1.3926393392344532
2013011395,9,-0.540011217921795
2013011400,9,-0.38786593103848915
2013011429,9,-4.929158728913654
2013011437,9,-0.7284923578814619
2013012946,9,-2.847172805102707
2013012949,9,-0.9497597342007553
2013013014,9,0.011584291383421152
2014010219,9,-9.194785729144998
2014010728,9,-7.176971992463929
2014011004,9,-4.894499653605559
2014012173,9,-0.44845348183281963
2014012337,9,-0.2184655937973926
2014012991,9,-2.873840423824376
2014013072,9,-0.20395759433668592
2014013076,9,-1.070792613214525
2014013409,9,-0.9956648690245331
2014620840,9,0.28239507702937966
2011010412,11,-0.16486780376878896
2011011235,11,0.18697002666669638
2011011239,11,0.2067702079666045
2011011254,11,-0.9241664259131849
2011011268,11,-0.4200800127319958
2011012703,11,0.2795773374932961
2012011297,11,0.28289181646041545
2012012731,11,0.023115805078372353
2013010773,11,0.3552290593677954
2013010775,11,-0.16926922020960494
2013011103,11,-0.07415090946651381
2013011392,11,0.17744035599953423
2013011395,11,-0.8778974809590765
2013011400,11,-0.6724224734300739
2013011429,11,-0.2895816830923214
2013011437,11,-2.1149807882908083
2013012946,11,-0.429144839844474
2013012949,11,-0.16359496105976756
2013013014,11,-0.43236944381003045
2014010219,11,-7.376529988851729
2014010728,11,-0.30365260649381076
2014011004,11,-1.9656803404590757
2014012173,11,-1.8507312564353806
2014012337,11,-0.40087801683957586
2014012991,11,-0.5691120461135002
2014013072,11,0.5210503455464479
2014013076,11,-0.09520014078266648
2014013409,11,0.08661738036620836
2014620840,11,-0.5028193670168163
2011010412,12,0.05152475012272956
2011011235,12,0.2565930133358485
2011011239,12,-2.0171733158259473
2011011254,12,-0.07298401163241819
2011011268,12,0.11410941068975355
2011012703,12,-0.6639539780495761
2012011297,12,-1.2498036208869783
2012012731,12,0.24908866543005867
2013010773,12,0.2732117526316336
2013010775,12,-2.9548283361707517
2013011103,12,-2.317609581670437
2013011392,12,-1.7259341083512443
2013011395,12,0.041702661608578606
2013011400,12,0.14550726342486764
2013011429,12,-2.21680869996499
2013011437,12,-0.4415975813243658
2013012946,12,-0.6880252853829704
2013012949,12,-0.4430196252768457
2013013014,12,-0.7078158299987145
2014010219,12,-0.8486390248093988
2014010728,12,-0.3381232245076625
2014011004,12,0.23410267049839673
2014012173,12,-0.0294729788039228
2014012337,12,-0.891301602568459
2014012991,12,-0.8916134689881232
2014013072,12,-0.9180267067569352
2014013076,12,-0.8768808665126299
2014013409,12,-0.2219865777206571
2014620840,12,-0.407393417820691
